GeneSymbol,Category
RP11-507J18.1,processed_pseudogene
RP11-507K13.4,processed_pseudogene
RP11-507K13.6,processed_pseudogene
RP11-507P23.3,antisense
RP11-508K19.1,processed_pseudogene
RP11-508M1.3,NA
RP11-508M1.5,NA
RP11-508M1.7,NA
RP11-508M1.8,NA
RP11-508M1.9,NA
RP11-508M8.1,NA
RP11-508N12.2,antisense
RP11-508N12.3,processed_pseudogene
RP11-508N12.4,NA
RP11-508N22.10,NA
RP11-508N22.11,processed_pseudogene
RP11-508N22.4,processed_pseudogene
RP11-508N22.6,processed_pseudogene
RP11-508N22.8,transcribed_unprocessed_pseudogene
RP11-508N22.9,NA
RP11-508O18.1,lincRNA
RP11-509E17.1,antisense
RP11-509I21.1,NA
RP11-509I21.2,NA
RP11-509J21.1,lincRNA
RP11-509J21.2,lincRNA
RP11-509J21.3,NA
RP11-509J21.4,lincRNA
RP11-509M23.1,processed_pseudogene
RP11-509P12.1,processed_pseudogene
RP11-50D9.1,processed_pseudogene
RP11-50E11.2,processed_pseudogene
RP11-50E11.3,antisense
RP11-50F24.3,antisense
RP11-50K12.1,processed_pseudogene
RP11-510C10.2,antisense
RP11-510C10.3,antisense
RP11-510H23.1,antisense
RP11-510H23.3,NA
RP11-510I6.1,processed_pseudogene
RP11-510I6.2,processed_pseudogene
RP11-510I6.3,processed_pseudogene
RP11-510K18.1,processed_pseudogene
RP11-510N19.2,processed_pseudogene
RP11-510N19.3,processed_pseudogene
RP11-510N19.4,processed_pseudogene
RP11-510N19.5,sense_intronic
RP11-511B7.1,processed_pseudogene
RP11-511I11.1,processed_pseudogene
RP11-511I2.2,antisense
RP11-511I2.5,lincRNA
RP11-511P7.2,lincRNA
RP11-512C24.1,processed_pseudogene
RP11-512C24.2,lincRNA
RP11-512F24.1,processed_pseudogene
RP11-512H23.2,processed_pseudogene
RP11-512N21.1,processed_pseudogene
RP11-512N4.2,antisense
RP11-512N4.3,NA
RP11-513C4.1,processed_pseudogene
RP11-513D4.1,processed_pseudogene
RP11-513D4.2,processed_pseudogene
RP11-513D4.3,unprocessed_pseudogene
RP11-513G11.1,lincRNA
RP11-513G11.2,lincRNA
RP11-513G11.3,lincRNA
RP11-513G11.4,lincRNA
RP11-513H8.1,lincRNA
RP11-513I15.3,processed_pseudogene
RP11-513I15.5,processed_pseudogene
RP11-513I15.6,processed_transcript
RP11-513M16.2,NA
RP11-513M16.5,processed_pseudogene
RP11-513O17.1,processed_pseudogene
RP11-513O17.2,lincRNA
RP11-513O17.3,lincRNA
RP11-514F8.2,lincRNA
RP11-514O12.2,antisense
RP11-514O12.4,protein_coding
RP11-514P8.2,antisense
RP11-515B12.1,transcribed_processed_pseudogene
RP11-515C16.1,processed_pseudogene
RP11-515C16.2,processed_pseudogene
RP11-515C16.7,processed_pseudogene
RP11-515K14.1,processed_pseudogene
RP11-516A11.1,processed_pseudogene
RP11-516A11.3,processed_pseudogene
RP11-517A5.1,processed_pseudogene
RP11-517B11.2,processed_pseudogene
RP11-517B11.4,antisense
RP11-517B11.6,unprocessed_pseudogene
RP11-517D11.3,processed_pseudogene
RP11-517I3.1,antisense
RP11-517P14.2,lincRNA
RP11-517P14.6,NA
RP11-517P14.7,unprocessed_pseudogene
RP11-518D3.1,antisense
RP11-518D3.3,processed_pseudogene
RP11-518D3.4,processed_pseudogene
RP11-518D7.1,lincRNA
RP11-518I13.1,lincRNA
RP11-518L10.2,antisense
RP11-518L10.3,processed_pseudogene
RP11-519M16.1,lincRNA
RP11-51A2.1,processed_pseudogene
RP11-51B10.2,antisense
RP11-51B10.3,processed_pseudogene
RP11-51B10.4,processed_pseudogene
RP11-51B13.1,lincRNA
RP11-51B13.2,lincRNA
RP11-51C14.1,processed_pseudogene
RP11-51C14.2,processed_pseudogene
RP11-51G24.1,processed_pseudogene
RP11-51G5.1,lincRNA
RP11-51J9.4,antisense
RP11-51L5.1,processed_pseudogene
RP11-51L5.2,processed_pseudogene
RP11-51M18.1,lincRNA
RP11-51M24.1,lincRNA
RP11-51N22.1,processed_pseudogene
RP11-51N22.2,processed_pseudogene
RP11-51O17.1,antisense
RP11-51O6.1,transcribed_processed_pseudogene
RP11-51P8.1,lincRNA
RP11-520A21.1,lincRNA
RP11-520B13.3,processed_pseudogene
RP11-520B13.4,transcribed_processed_pseudogene
RP11-520B13.5,NA
RP11-520B13.7,processed_pseudogene
RP11-520D19.1,lincRNA
RP11-520D19.2,lincRNA
RP11-520F24.1,processed_pseudogene
RP11-520F24.2,processed_pseudogene
RP11-520F24.3,processed_pseudogene
RP11-520F9.2,lincRNA
RP11-520H14.1,processed_pseudogene
RP11-520H16.4,processed_pseudogene
RP11-520M5.6,antisense
RP11-520P18.1,processed_pseudogene
RP11-520P18.2,processed_pseudogene
RP11-521A24.1,processed_pseudogene
RP11-521B24.1,protein_coding
RP11-521B24.2,processed_pseudogene
RP11-521C10.1,processed_pseudogene
RP11-521C10.2,unprocessed_pseudogene
RP11-521D12.1,lincRNA
RP11-521D12.2,lincRNA
RP11-521D12.4,processed_pseudogene
RP11-521D12.5,lincRNA
RP11-521E5.1,lincRNA
RP11-521H3.1,lincRNA
RP11-521J24.1,lincRNA
RP11-521J5.1,processed_pseudogene
RP11-521M14.1,antisense
RP11-521M14.2,lincRNA
RP11-522B15.1,processed_pseudogene
RP11-522B15.2,processed_pseudogene
RP11-522D2.1,lincRNA
RP11-522F22.1,processed_pseudogene
RP11-522H2.3,processed_pseudogene
RP11-522L3.1,processed_pseudogene
RP11-522L3.11,processed_pseudogene
RP11-522L3.3,processed_pseudogene
RP11-522L3.4,processed_pseudogene
RP11-522L3.5,processed_pseudogene
RP11-522L3.6,processed_pseudogene
RP11-522L3.7,processed_pseudogene
RP11-522L3.8,processed_pseudogene
RP11-522L3.9,processed_pseudogene
RP11-522M21.2,antisense
RP11-522M21.3,antisense
RP11-523D22.1,processed_pseudogene
RP11-523D22.2,NA
RP11-523H24.3,antisense
RP11-523H24.4,NA
RP11-523H24.5,processed_pseudogene
RP11-523K4.2,processed_pseudogene
RP11-523L1.2,lincRNA
RP11-523O18.1,antisense
RP11-523O18.5,processed_transcript
RP11-523O18.7,sense_overlapping
RP11-524C21.1,processed_pseudogene
RP11-524G24.2,antisense
RP11-524H19.2,antisense
RP11-524K14.1,lincRNA
RP11-524K22.1,lincRNA
RP11-524L6.1,processed_pseudogene
RP11-524L6.2,processed_pseudogene
RP11-524L6.3,processed_pseudogene
RP11-524L6.4,processed_pseudogene
RP11-524O24.2,processed_pseudogene
RP11-524P6.1,lincRNA
RP11-525A16.1,NA
RP11-525A16.3,processed_pseudogene
RP11-525A16.4,NA
RP11-525G13.2,antisense
RP11-525G7.2,NA
RP11-525J21.1,lincRNA
RP11-525K18.2,antisense
RP11-526A4.1,protein_coding
RP11-526D8.6,NA
RP11-526D8.7,transcribed_unprocessed_pseudogene
RP11-526D8.8,processed_pseudogene
RP11-526F14.1,antisense
RP11-526F3.1,antisense
RP11-526K17.2,antisense
RP11-526K21.2,processed_pseudogene
RP11-526L22.1,processed_pseudogene
RP11-526P5.1,lincRNA
RP11-526P5.2,lincRNA
RP11-527B17.2,processed_pseudogene
RP11-527D15.1,lincRNA
RP11-527D7.1,lincRNA
RP11-527F13.1,NA
RP11-527F13.2,processed_pseudogene
RP11-527F15.1,processed_pseudogene
RP11-527N12.1,lincRNA
RP11-527N22.1,processed_transcript
RP11-527N22.2,lincRNA
RP11-528A10.1,unprocessed_pseudogene
RP11-528A10.2,processed_pseudogene
RP11-528A4.2,lincRNA
RP11-528A4.3,processed_pseudogene
RP11-528B10.4,antisense
RP11-528D24.3,antisense
RP11-528G1.2,antisense
RP11-528L24.2,NA
RP11-528L24.3,protein_coding
RP11-528N21.1,lincRNA
RP11-528N21.2,processed_pseudogene
RP11-528N21.3,processed_pseudogene
RP11-529E10.8,NA
RP11-529F4.1,unprocessed_pseudogene
RP11-529G21.2,antisense
RP11-529G21.3,processed_pseudogene
RP11-529G21.4,processed_pseudogene
RP11-529H2.1,lincRNA
RP11-529H22.1,processed_pseudogene
RP11-529P9.1,processed_pseudogene
RP11-52B19.1,processed_pseudogene
RP11-52B19.2,unprocessed_pseudogene
RP11-52B19.6,NA
RP11-52B19.7,processed_pseudogene
RP11-52B19.8,processed_pseudogene
RP11-52I18.1,processed_pseudogene
RP11-52J3.2,antisense
RP11-52J3.3,antisense
RP11-52L11.1,unprocessed_pseudogene
RP11-52L11.10,unprocessed_pseudogene
RP11-52L11.2,unprocessed_pseudogene
RP11-52L11.3,unprocessed_pseudogene
RP11-52L11.4,unprocessed_pseudogene
RP11-52L11.5,unprocessed_pseudogene
RP11-52L11.6,unprocessed_pseudogene
RP11-52L11.7,unprocessed_pseudogene
RP11-52L11.8,unprocessed_pseudogene
RP11-52L11.9,unprocessed_pseudogene
RP11-52L5.4,antisense
RP11-530A18.1,processed_pseudogene
RP11-530I17.1,antisense
RP11-530I17.2,processed_pseudogene
RP11-531A21.2,processed_pseudogene
RP11-531A21.3,processed_pseudogene
RP11-531A21.4,processed_pseudogene
RP11-531A21.5,processed_pseudogene
RP11-531A24.5,antisense
RP11-531E13.2,processed_pseudogene
RP11-531F16.3,processed_pseudogene
RP11-531P20.1,lincRNA
RP11-532F6.2,processed_pseudogene
RP11-532L16.1,processed_pseudogene
RP11-532N4.2,antisense
RP11-533E19.2,NA
RP11-533E19.3,processed_pseudogene
RP11-533F5.2,processed_pseudogene
RP11-533K11.1,processed_pseudogene
RP11-533K9.2,NA
RP11-533K9.3,unprocessed_pseudogene
RP11-533N14.3,lincRNA
RP11-533O20.2,lincRNA
RP11-534G20.3,transcribed_unprocessed_pseudogene
RP11-534I8.1,processed_pseudogene
RP11-534K14.2,processed_pseudogene
RP11-534L20.4,processed_pseudogene
RP11-534L6.2,lincRNA
RP11-534L6.3,processed_pseudogene
RP11-534L6.5,sense_intronic
RP11-534P19.1,processed_pseudogene
RP11-535A15.1,processed_pseudogene
RP11-535C21.3,antisense
RP11-535C7.1,lincRNA
RP11-535I24.2,processed_pseudogene
RP11-535I8.1,processed_pseudogene
RP11-535K1.1,antisense
RP11-535K18.2,processed_pseudogene
RP11-535M15.1,lincRNA
RP11-535M15.2,transcribed_processed_pseudogene
RP11-536C10.1,processed_pseudogene
RP11-536C5.2,antisense
RP11-536C5.7,antisense
RP11-536D16.2,NA
RP11-536K17.1,lincRNA
RP11-536K7.3,antisense
RP11-536K7.5,antisense
RP11-536L15.1,processed_pseudogene
RP11-536N17.1,lincRNA
RP11-536O18.1,lincRNA
RP11-536P6.3,lincRNA
RP11-537A6.7,NA
RP11-537A6.9,antisense
RP11-537E18.1,processed_pseudogene
RP11-537H15.3,antisense
RP11-537H15.4,processed_pseudogene
RP11-537H15.5,processed_pseudogene
RP11-537I16.2,processed_pseudogene
RP11-538C21.1,lincRNA
RP11-538D16.2,lincRNA
RP11-538D16.3,lincRNA
RP11-538D9.1,processed_pseudogene
RP11-538D9.2,processed_pseudogene
RP11-538P18.1,processed_pseudogene
RP11-538P18.2,antisense
RP11-539E17.3,transcribed_processed_pseudogene
RP11-539E17.4,antisense
RP11-539E17.5,antisense
RP11-539E19.1,processed_pseudogene
RP11-539E19.2,sense_intronic
RP11-539G11.2,processed_pseudogene
RP11-539G18.1,processed_pseudogene
RP11-539I5.1,NA
RP11-539I5.2,NA
RP11-539L10.2,lincRNA
RP11-539L10.3,lincRNA
RP11-53B5.1,lincRNA
RP11-53C16.1,NA
RP11-53D15.1,processed_pseudogene
RP11-53D5.1,antisense
RP11-53I6.1,processed_pseudogene
RP11-53M11.2,processed_pseudogene
RP11-53M11.3,NA
RP11-53O19.1,antisense
RP11-53O19.2,lincRNA
RP11-540D14.6,NA
RP11-540D14.8,protein_coding
RP11-540E16.1,processed_pseudogene
RP11-540E16.2,lincRNA
RP11-540H22.2,lincRNA
RP11-540K16.1,lincRNA
RP11-540K16.2,lincRNA
RP11-540L11.2,antisense
RP11-540N6.1,lincRNA
RP11-541F9.1,lincRNA
RP11-541F9.2,lincRNA
RP11-541H12.1,processed_pseudogene
RP11-541J2.1,processed_pseudogene
RP11-541J2.2,processed_pseudogene
RP11-541M12.3,processed_pseudogene
RP11-541M12.5,sense_intronic
RP11-541P9.1,processed_pseudogene
RP11-541P9.3,NA
RP11-542A14.1,lincRNA
RP11-542B5.1,NA
RP11-542C10.1,lincRNA
RP11-542E6.3,processed_pseudogene
RP11-542F9.1,lincRNA
RP11-542G1.1,lincRNA
RP11-542G1.2,lincRNA
RP11-542G1.3,lincRNA
RP11-542G14.1,processed_pseudogene
RP11-542K23.10,lincRNA
RP11-542K23.7,antisense
RP11-542K23.9,antisense
RP11-542P2.1,protein_coding
RP11-543A18.1,lincRNA
RP11-543B16.1,processed_pseudogene
RP11-543B16.2,processed_pseudogene
RP11-543B16.3,NA
RP11-543D10.2,lincRNA
RP11-543D5.1,lincRNA
RP11-543D5.2,lincRNA
RP11-543D5.3,NA
RP11-543E8.1,lincRNA
RP11-543E8.2,processed_pseudogene
RP11-543F8.1,processed_pseudogene
RP11-543F8.2,lincRNA
RP11-543L14.1,processed_pseudogene
RP11-543N17.2,processed_pseudogene
RP11-543P15.1,processed_pseudogene
RP11-543P4.2,antisense
RP11-544A12.4,antisense
RP11-544A12.5,processed_pseudogene
RP11-544D21.1,NA
RP11-544K18.2,processed_pseudogene
RP11-544L8__B.2,NA
RP11-544L8__B.4,antisense
RP11-544M22.1,antisense
RP11-544M22.3,processed_pseudogene
RP11-544M22.8,antisense
RP11-544N10.1,unprocessed_pseudogene
RP11-545A16.1,NA
RP11-545A16.3,processed_pseudogene
RP11-545D19.1,lincRNA
RP11-545E17.3,antisense
RP11-545E8.1,processed_pseudogene
RP11-545G3.1,lincRNA
RP11-545H22.1,lincRNA
RP11-545I10.2,lincRNA
RP11-545I5.3,antisense
RP11-545L5.1,lincRNA
RP11-545M8.1,processed_pseudogene
RP11-545M8.2,processed_pseudogene
RP11-545M8.3,processed_pseudogene
RP11-545P6.1,processed_pseudogene
RP11-545P6.2,lincRNA
RP11-545P7.1,processed_pseudogene
RP11-546B8.1,processed_pseudogene
RP11-546B8.3,processed_pseudogene
RP11-546B8.5,processed_pseudogene
RP11-546K22.1,lincRNA
RP11-546K22.2,lincRNA
RP11-546M4.1,processed_pseudogene
RP11-546M4.3,processed_pseudogene
RP11-546N22.2,processed_pseudogene
RP11-546N22.5,NA
RP11-546N22.6,NA
RP11-547C13.1,lincRNA
RP11-547C18.2,NA
RP11-547C18.3,protein_coding
RP11-547D24.1,antisense
RP11-547D24.3,antisense
RP11-547I7.1,antisense
RP11-547I7.2,lincRNA
RP11-548B3.3,3prime_overlapping_ncRNA
RP11-548C21.1,processed_pseudogene
RP11-548H18.1,unprocessed_pseudogene
RP11-548H18.2,unprocessed_pseudogene
RP11-548K12.1,unprocessed_pseudogene
RP11-548K12.10,unprocessed_pseudogene
RP11-548K12.11,unprocessed_pseudogene
RP11-548K12.12,unprocessed_pseudogene
RP11-548K12.2,unprocessed_pseudogene
RP11-548K12.3,unprocessed_pseudogene
RP11-548K12.4,unprocessed_pseudogene
RP11-548K12.5,unprocessed_pseudogene
RP11-548K12.6,unprocessed_pseudogene
RP11-548K12.7,unprocessed_pseudogene
RP11-548K12.8,unprocessed_pseudogene
RP11-548K12.9,unprocessed_pseudogene
RP11-548K23.11,protein_coding
RP11-548L20.1,lincRNA
RP11-548N1.1,processed_pseudogene
RP11-548O1.1,processed_pseudogene
RP11-548O1.3,lincRNA
RP11-549A6.1,processed_pseudogene
RP11-549I9.1,transcribed_processed_pseudogene
RP11-549J18.1,sense_intronic
RP11-549K20.1,lincRNA
RP11-549L3.2,processed_pseudogene
RP11-549L6.2,processed_pseudogene
RP11-549L6.3,antisense
RP11-54A1.1,processed_pseudogene
RP11-54A22.1,NA
RP11-54A22.2,NA
RP11-54A4.2,antisense
RP11-54A4.8,lincRNA
RP11-54B9.2,processed_pseudogene
RP11-54C4.1,transcribed_processed_pseudogene
RP11-54D18.1,processed_pseudogene
RP11-54D18.2,unprocessed_pseudogene
RP11-54D18.3,transcribed_unprocessed_pseudogene
RP11-54D18.4,processed_pseudogene
RP11-54F2.1,unprocessed_pseudogene
RP11-54H7.2,processed_transcript
RP11-54H7.3,antisense
RP11-54I5.1,processed_pseudogene
RP11-54K16.2,processed_pseudogene
RP11-54K22.1,processed_pseudogene
RP11-54O15.3,antisense
RP11-54O7.1,lincRNA
RP11-54O7.10,processed_pseudogene
RP11-54O7.11,antisense
RP11-54O7.14,sense_intronic
RP11-54O7.2,lincRNA
RP11-54O7.3,lincRNA
RP11-54P19.1,processed_pseudogene
RP11-550A9.1,processed_pseudogene
RP11-550C4.4,processed_pseudogene
RP11-550C4.6,lincRNA
RP11-550E18.1,processed_pseudogene
RP11-550E22.3,antisense
RP11-550E22.4,transcribed_processed_pseudogene
RP11-550E22.5,processed_pseudogene
RP11-550F7.1,processed_pseudogene
RP11-550H2.1,lincRNA
RP11-550H2.2,lincRNA
RP11-550I15.1,processed_pseudogene
RP11-550I24.2,processed_transcript
RP11-550P17.1,processed_pseudogene
RP11-550P17.5,antisense
RP11-550P23.3,processed_pseudogene
RP11-550P23.4,processed_pseudogene
RP11-550P23.5,processed_pseudogene
RP11-551A11.1,transcribed_processed_pseudogene
RP11-551A13.1,processed_pseudogene
RP11-551G24.2,processed_pseudogene
RP11-551G24.3,processed_pseudogene
RP11-551L14.1,transcribed_unprocessed_pseudogene
RP11-551M15.1,lincRNA
RP11-551M15.2,antisense
RP11-551M15.3,sense_intronic
RP11-551M15.4,antisense
RP11-552D4.1,lincRNA
RP11-552D8.1,antisense
RP11-552E20.1,lincRNA
RP11-552E20.3,lincRNA
RP11-552E20.4,lincRNA
RP11-552E4.2,processed_pseudogene
RP11-552E4.3,processed_pseudogene
RP11-552E4.4,processed_pseudogene
RP11-552E4.5,processed_pseudogene
RP11-552J9.1,unprocessed_pseudogene
RP11-552J9.10,unprocessed_pseudogene
RP11-552J9.11,processed_pseudogene
RP11-552J9.12,processed_pseudogene
RP11-552J9.13,processed_pseudogene
RP11-552J9.14,processed_pseudogene
RP11-552J9.15,NA
RP11-552J9.5,unprocessed_pseudogene
RP11-552J9.6,processed_pseudogene
RP11-552J9.9,processed_pseudogene
RP11-552M11.2,processed_pseudogene
RP11-552M11.4,sense_overlapping
RP11-552M14.1,lincRNA
RP11-553A10.1,lincRNA
RP11-553A10.2,antisense
RP11-553A21.3,antisense
RP11-553D4.2,processed_pseudogene
RP11-553E5.1,processed_pseudogene
RP11-553J6.1,processed_pseudogene
RP11-553K23.2,processed_pseudogene
RP11-553K8.2,lincRNA
RP11-553K8.3,processed_pseudogene
RP11-553K8.5,NA
RP11-553L6.2,antisense
RP11-553L6.3,processed_pseudogene
RP11-553N16.1,processed_pseudogene
RP11-553P9.1,processed_pseudogene
RP11-553P9.2,lincRNA
RP11-553P9.3,lincRNA
RP11-554D13.1,lincRNA
RP11-554D15.1,lincRNA
RP11-554D15.2,processed_pseudogene
RP11-554D15.3,NA
RP11-554D15.4,lincRNA
RP11-554F20.1,lincRNA
RP11-554I8.1,lincRNA
RP11-554I8.2,lincRNA
RP11-554K11.1,processed_pseudogene
RP11-554K11.2,lincRNA
RP11-554O1.1,processed_pseudogene
RP11-555F9.2,lincRNA
RP11-555H23.1,processed_pseudogene
RP11-555H7.2,lincRNA
RP11-555J4.2,processed_pseudogene
RP11-555J4.3,lincRNA
RP11-555J4.4,antisense
RP11-555K12.1,processed_pseudogene
RP11-555K12.2,processed_pseudogene
RP11-555M1.3,antisense
RP11-556E13.1,NA
RP11-556G22.1,processed_pseudogene
RP11-556G22.2,antisense
RP11-556G22.3,antisense
RP11-556I14.1,lincRNA
RP11-556I14.2,lincRNA
RP11-556K13.1,processed_pseudogene
RP11-556N21.1,transcribed_unprocessed_pseudogene
RP11-556N21.2,transcribed_unprocessed_pseudogene
RP11-556N21.4,processed_transcript
RP11-556N4.1,antisense
RP11-556O15.1,lincRNA
RP11-556O5.1,transcribed_unprocessed_pseudogene
RP11-556O5.2,NA
RP11-556O5.3,transcribed_unprocessed_pseudogene
RP11-556O5.4,transcribed_unprocessed_pseudogene
RP11-556O5.5,antisense
RP11-557B23.1,processed_pseudogene
RP11-557C18.3,antisense
RP11-557F20.1,processed_pseudogene
RP11-557H15.1,processed_pseudogene
RP11-557H15.2,lincRNA
RP11-557H15.3,lincRNA
RP11-557H15.4,lincRNA
RP11-557H15.5,lincRNA
RP11-557J10.3,processed_pseudogene
RP11-557J10.4,antisense
RP11-557J10.5,NA
RP11-558F24.2,processed_pseudogene
RP11-558F24.4,antisense
RP11-558M24.1,unprocessed_pseudogene
RP11-558N14.1,processed_transcript
RP11-558O12.1,processed_pseudogene
RP11-558O12.3,antisense
RP11-55C6.1,processed_pseudogene
RP11-55C6.2,processed_pseudogene
RP11-55K22.2,transcribed_processed_pseudogene
RP11-55K22.5,lincRNA
RP11-55L3.1,lincRNA
RP11-55L3.2,processed_pseudogene
RP11-560A15.3,lincRNA
RP11-560A15.4,lincRNA
RP11-560A7.1,processed_pseudogene
RP11-560D2.2,processed_pseudogene
RP11-560F8.1,unprocessed_pseudogene
RP11-560I19.1,lincRNA
RP11-560I19.2,processed_pseudogene
RP11-560I19.4,antisense
RP11-560I19.6,antisense
RP11-560J1.1,antisense
RP11-560L11.1,processed_pseudogene
RP11-560O15.1,processed_pseudogene
RP11-560O20.1,processed_pseudogene
RP11-561B11.1,processed_pseudogene
RP11-561E1.1,antisense
RP11-561G1.2,processed_pseudogene
RP11-561G1.3,processed_pseudogene
RP11-561I11.2,antisense
RP11-561I11.3,NA
RP11-561N12.1,processed_pseudogene
RP11-561N12.2,protein_coding
RP11-561N12.4,processed_pseudogene
RP11-561N12.5,processed_pseudogene
RP11-561N12.6,processed_pseudogene
RP11-561O23.5,lincRNA
RP11-561O23.6,antisense
RP11-561O23.7,lincRNA
RP11-561O23.8,antisense
RP11-561O4.1,processed_pseudogene
RP11-562A8.1,processed_pseudogene
RP11-562F9.1,processed_pseudogene
RP11-562F9.2,lincRNA
RP11-562M8.4,processed_pseudogene
RP11-562P17.2,processed_pseudogene
RP11-563D10.1,lincRNA
RP11-563E2.2,antisense
RP11-563H8.2,processed_pseudogene
RP11-563M4.1,lincRNA
RP11-563N12.1,lincRNA
RP11-563N12.2,lincRNA
RP11-563N6.4,NA
RP11-563N6.6,sense_intronic
RP11-564A8.4,processed_pseudogene
RP11-564C24.1,processed_pseudogene
RP11-564C4.4,processed_pseudogene
RP11-564C4.5,unprocessed_pseudogene
RP11-564C4.6,transcribed_processed_pseudogene
RP11-564C4.7,NA
RP11-564C4.8,processed_pseudogene
RP11-564D11.3,NA
RP11-564N10.2,processed_pseudogene
RP11-564P3.1,NA
RP11-564P9.1,processed_pseudogene
RP11-565A3.1,lincRNA
RP11-565A3.2,lincRNA
RP11-565F19.1,processed_pseudogene
RP11-565G2.1,processed_pseudogene
RP11-565H13.2,antisense
RP11-565H13.3,processed_pseudogene
RP11-565H13.4,processed_pseudogene
RP11-565J7.1,processed_pseudogene
RP11-565J7.3,processed_pseudogene
RP11-565N2.1,NA
RP11-565N2.2,NA
RP11-565P22.2,antisense
RP11-566H8.1,lincRNA
RP11-566H8.2,processed_transcript
RP11-566H8.3,lincRNA
RP11-567B20.1,processed_pseudogene
RP11-567B20.2,processed_pseudogene
RP11-567C20.2,antisense
RP11-567C20.3,antisense
RP11-567E21.3,antisense
RP11-567G11.1,lincRNA
RP11-567G24.1,processed_pseudogene
RP11-567G24.3,antisense
RP11-567J20.1,lincRNA
RP11-567J20.2,lincRNA
RP11-567J20.3,lincRNA
RP11-567J24.4,sense_intronic
RP11-567M21.1,processed_pseudogene
RP11-567N4.2,lincRNA
RP11-567N4.3,lincRNA
RP11-567P17.1,unprocessed_pseudogene
RP11-567P17.2,unprocessed_pseudogene
RP11-568A7.1,processed_pseudogene
RP11-568A7.2,lincRNA
RP11-568A7.3,lincRNA
RP11-568F20.1,processed_pseudogene
RP11-568G11.3,processed_pseudogene
RP11-568J23.1,processed_pseudogene
RP11-568K15.1,transcribed_unitary_pseudogene
RP11-569A11.1,antisense
RP11-569A11.2,lincRNA
RP11-569A2.2,processed_pseudogene
RP11-569D9.3,processed_pseudogene
RP11-569G13.2,lincRNA
RP11-569G9.7,processed_pseudogene
RP11-569H14.1,processed_pseudogene
RP11-569O4.3,processed_pseudogene
RP11-569O4.4,processed_pseudogene
RP11-569O4.5,processed_pseudogene
